date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_EMA,exit0_EMA
2021-09-13,146.76393127441406,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[149.51420644203728],[146.72522587616297],[149.51420644203728],[146.72522587616297],['EMA cross_above None'],['EMA cross_below None'],149.51420644203728,149.51420644203728
2021-09-14,145.36056518554688,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[149.01415641156032],[146.72772299863078],[149.01415641156032],[146.72772299863078],['EMA cross_above None'],['EMA cross_below None'],149.01415641156032,149.01415641156032
2021-09-15,146.253662109375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[148.3498670977397],[146.6395192687544],[148.3498670977397],[146.6395192687544],['EMA cross_above None'],['EMA cross_below None'],148.3498670977397,148.3498670977397
2021-09-16,146.01809692382812,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.96873891803702],[146.61462525847188],[147.96873891803702],[146.61462525847188],['EMA cross_above None'],['EMA cross_below None'],147.96873891803702,147.96873891803702
2021-09-17,143.33895874023438,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.61407673727174],[146.57613955946263],[147.61407673727174],[146.57613955946263],['EMA cross_above None'],['EMA cross_below None'],147.61407673727174,147.61407673727174
2021-09-20,140.277099609375,-24,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.83678255599222],[146.36728918402858],[146.83678255599222],[146.36728918402858],['EMA cross_above None'],['EMA cross_below None'],146.83678255599222,146.83678255599222
2021-09-21,140.75794982910156,-24,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': 24, 'order_price': None, 'order_valid': None, 'order_status': 1}",[145.64411292933454],[145.97437372759933],[145.64411292933454],[145.97437372759933],['EMA cross_above None'],['EMA cross_below None'],145.64411292933454,145.64411292933454
2021-09-22,143.1328582763672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[144.75571963838308],[145.6378302502769],[144.75571963838308],[145.6378302502769],['EMA cross_above None'],['EMA cross_below None'],144.75571963838308,144.75571963838308
2021-09-23,144.09461975097656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[144.46065393619838],[145.47621915518596],[144.46065393619838],[145.47621915518596],['EMA cross_above None'],['EMA cross_below None'],144.46065393619838,144.46065393619838
2021-09-24,144.1829376220703,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[144.39410226615806],[145.38708370975309],[144.39410226615806],[145.38708370975309],['EMA cross_above None'],['EMA cross_below None'],144.39410226615806,144.39410226615806
2021-09-27,142.66183471679688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[144.35570869450572],[145.30939686538647],[144.35570869450572],[145.30939686538647],['EMA cross_above None'],['EMA cross_below None'],144.35570869450572,144.35570869450572
2021-09-28,139.26629638671875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[144.04773160764955],[145.13858640418715],[144.04773160764955],[145.13858640418715],['EMA cross_above None'],['EMA cross_below None'],144.04773160764955,144.04773160764955
2021-09-29,140.16917419433594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[143.1783797492985],[144.75972898370532],[143.1783797492985],[144.75972898370532],['EMA cross_above None'],['EMA cross_below None'],143.1783797492985,143.1783797492985
2021-09-30,138.86390686035156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[142.63125146657802],[144.46356415858472],[142.63125146657802],[144.46356415858472],['EMA cross_above None'],['EMA cross_below None'],142.63125146657802,142.63125146657802
2021-10-01,139.9924774169922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[141.94627971999137],[144.10229594579548],[141.94627971999137],[144.10229594579548],['EMA cross_above None'],['EMA cross_below None'],141.94627971999137,141.94627971999137
2021-10-04,136.5478973388672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[141.59104293762786],[143.83714636329205],[141.59104293762786],[143.83714636329205],['EMA cross_above None'],['EMA cross_below None'],141.59104293762786,141.59104293762786
2021-10-05,138.481201171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.67410737421682],[143.366872232684],[140.67410737421682],[143.366872232684],['EMA cross_above None'],['EMA cross_below None'],140.67410737421682,140.67410737421682
2021-10-06,139.3546142578125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.2753971556092],[143.05166764811568],[140.2753971556092],[143.05166764811568],['EMA cross_above None'],['EMA cross_below None'],140.2753971556092,140.2753971556092
2021-10-07,140.6205596923828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.10798208328254],[142.81314807454774],[140.10798208328254],[142.81314807454774],['EMA cross_above None'],['EMA cross_below None'],140.10798208328254,140.10798208328254
2021-10-08,140.23780822753906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.20117801220985],[142.67169075956937],[140.20117801220985],[142.67169075956937],['EMA cross_above None'],['EMA cross_below None'],140.20117801220985,140.20117801220985
2021-10-11,140.14952087402344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.2078380513606],[142.51466608008357],[140.2078380513606],[142.51466608008357],['EMA cross_above None'],['EMA cross_below None'],140.2078380513606,140.2078380513606
2021-10-12,138.87371826171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.19723492820836],[142.36207606678937],[140.19723492820836],[142.36207606678937],['EMA cross_above None'],['EMA cross_below None'],140.19723492820836,140.19723492820836
2021-10-13,138.284912109375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[139.95659553430116],[142.13702072452676],[139.95659553430116],[142.13702072452676],['EMA cross_above None'],['EMA cross_below None'],139.95659553430116,139.95659553430116
2021-10-14,141.08180236816406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[139.6526530934055],[141.88849758806535],[139.6526530934055],[141.88849758806535],['EMA cross_above None'],['EMA cross_below None'],139.6526530934055,139.6526530934055
2021-10-15,142.14170837402344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[139.91249841608885],[141.8364527351685],[139.91249841608885],[141.8364527351685],['EMA cross_above None'],['EMA cross_below None'],139.91249841608885,139.91249841608885
2021-10-18,143.81980895996094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.3178093175315],[141.85614664735272],[140.3178093175315],[141.85614664735272],['EMA cross_above None'],['EMA cross_below None'],140.3178093175315,140.3178093175315
2021-10-19,145.98866271972656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[140.95453652524594],[141.98283453848873],[140.95453652524594],[141.98283453848873],['EMA cross_above None'],['EMA cross_below None'],140.95453652524594,140.95453652524594
2021-10-20,146.47930908203125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[141.86983219696967],[142.24127506631052],[141.86983219696967],[142.24127506631052],['EMA cross_above None'],['EMA cross_below None'],141.86983219696967,141.86983219696967
2021-10-21,146.6952667236328,0,[True],[False],BUY. Shares: 17,Entry conditions met: True,{},"{'order_size': 17, 'order_price': None, 'order_valid': None, 'order_status': 1}",[142.7079189033445],[142.51469661571187],[142.7079189033445],[142.51469661571187],['EMA cross_above None'],['EMA cross_below None'],142.7079189033445,142.7079189033445
2021-10-22,145.91995239257812,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.432891234306],[142.7844108162229],[143.432891234306],[142.7844108162229],['EMA cross_above None'],['EMA cross_below None'],143.432891234306,143.432891234306
2021-10-25,145.8708953857422,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[143.88508417217366],[142.98670382114904],[143.88508417217366],[142.98670382114904],['EMA cross_above None'],['EMA cross_below None'],143.88508417217366,143.88508417217366
2021-10-26,146.53823852539062,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[144.24614075645883],[143.17278069628406],[144.24614075645883],[143.17278069628406],['EMA cross_above None'],['EMA cross_below None'],144.24614075645883,144.24614075645883
2021-10-27,146.07699584960938,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[144.6628858053555],[143.38990700783933],[144.6628858053555],[143.38990700783933],['EMA cross_above None'],['EMA cross_below None'],144.6628858053555,144.6628858053555
2021-10-28,149.72769165039062,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[144.91999672249256],[143.5632675782761],[144.91999672249256],[143.5632675782761],['EMA cross_above None'],['EMA cross_below None'],144.91999672249256,144.91999672249256
2021-10-29,147.00930786132812,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[145.79412307301948],[143.96097235712222],[145.79412307301948],[143.96097235712222],['EMA cross_above None'],['EMA cross_below None'],145.79412307301948,145.79412307301948
2021-11-01,146.1849365234375,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.01506576180287],[144.15763916384518],[146.01506576180287],[144.15763916384518],['EMA cross_above None'],['EMA cross_below None'],146.01506576180287,146.01506576180287
2021-11-02,147.22518920898438,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.04595135482734],[144.2884325418834],[146.04595135482734],[144.2884325418834],['EMA cross_above None'],['EMA cross_below None'],146.04595135482734,146.04595135482734
2021-11-03,148.66778564453125,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.26035823740133],[144.47790071395445],[146.26035823740133],[144.47790071395445],['EMA cross_above None'],['EMA cross_below None'],146.26035823740133,146.26035823740133
2021-11-04,148.14768981933594,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.69807231142494],[144.74821587076585],[146.69807231142494],[144.74821587076585],['EMA cross_above None'],['EMA cross_below None'],146.69807231142494,146.69807231142494
2021-11-05,148.67837524414062,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.9616391310451],[144.9675367706736],[146.9616391310451],[144.9675367706736],['EMA cross_above None'],['EMA cross_below None'],146.9616391310451,146.9616391310451
2021-11-08,147.8528594970703,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.27377296978975],[145.2069457044457],[147.27377296978975],[145.2069457044457],['EMA cross_above None'],['EMA cross_below None'],147.27377296978975,147.27377296978975
2021-11-09,148.2164764404297,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.3790614292953],[145.3776498200989],[147.3790614292953],[145.3776498200989],['EMA cross_above None'],['EMA cross_below None'],147.3790614292953,147.3790614292953
2021-11-10,145.3761749267578,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.53131870404698],[145.56079992463637],[147.53131870404698],[145.56079992463637],['EMA cross_above None'],['EMA cross_below None'],147.53131870404698,147.53131870404698
2021-11-11,145.3270263671875,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.1394743809035],[145.54888863445066],[147.1394743809035],[145.54888863445066],['EMA cross_above None'],['EMA cross_below None'],147.1394743809035,147.1394743809035
2021-11-12,147.4105682373047,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.80993837840967],[145.53457493978854],[146.80993837840967],[145.53457493978854],['EMA cross_above None'],['EMA cross_below None'],146.80993837840967,146.80993837840967
2021-11-15,147.42039489746094,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[146.91914380729966],[145.65560676543473],[146.91914380729966],[145.65560676543473],['EMA cross_above None'],['EMA cross_below None'],146.91914380729966,146.91914380729966
2021-11-16,148.4031982421875,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.01028036914715],[145.76946406427513],[147.01028036914715],[145.76946406427513],['EMA cross_above None'],['EMA cross_below None'],147.01028036914715,147.01028036914715
2021-11-17,150.8503875732422,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.26353816424538],[145.939382398334],[147.26353816424538],[145.939382398334],['EMA cross_above None'],['EMA cross_below None'],147.26353816424538,147.26353816424538
2021-11-18,155.15504455566406,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[147.91569260224477],[146.25622144187648],[147.91569260224477],[146.25622144187648],['EMA cross_above None'],['EMA cross_below None'],147.91569260224477,147.91569260224477
2021-11-19,157.7890167236328,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[149.23193841195737],[146.83033906212086],[149.23193841195737],[146.83033906212086],['EMA cross_above None'],['EMA cross_below None'],149.23193841195737,149.23193841195737
2021-11-22,158.2509002685547,17,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[150.787770832262],[147.53735052415388],[150.787770832262],[147.53735052415388],['EMA cross_above None'],['EMA cross_below None'],150.787770832262,150.787770832262
